Linear Interpolation for the selected Cybercrime Topics-Words 0 for the C:\Users\MeiTantei\Documents\Thesis & Papers\Master\Program\Models\Master's Thesis Program\Text Corpus\Index\#cumfuckme.docwords.txt
 document
153	boyfriend	4.75375546681879E-05
154	boyfrind	4.75375546681879E-05
155	whatcha	4.75375546681879E-05
156	beauitfuli	4.75375546681879E-05
157	beauiti	4.75375546681879E-05
158	beauti	4.75375546681879E-05
159	beautifu	4.75375546681879E-05
160	beautiful	4.75375546681879E-05
161	beautifulyoung	4.75375546681879E-05
162	dick	4.75375546681879E-05
163	gf	4.75375546681879E-05
164	girlfriend	4.75375546681879E-05
165	grlfriend	4.75375546681879E-05
166	vagina	4.75375546681879E-05
167	nude	4.75375546681879E-05
168	nudist	4.75375546681879E-05
169	wet	4.75375546681879E-05
170	butt	0.00480129302148697

Active time for this document :
0	2.18231019357091E-05
0.15	2.18231019357091E-05
0.3	2.18231019357091E-05
0.45	2.18231019357091E-05
1	2.18231019357091E-05
1.15	2.18231019357091E-05
1.3	2.18231019357091E-05
1.45	2.18231019357091E-05
2	2.18231019357091E-05
2.15	2.18231019357091E-05
2.3	2.18231019357091E-05
2.45	2.18231019357091E-05
3	2.18231019357091E-05
3.15	2.18231019357091E-05
3.3	2.18231019357091E-05
3.45	2.18231019357091E-05
4	2.18231019357091E-05
4.15	2.18231019357091E-05
4.3	2.18231019357091E-05
4.45	2.18231019357091E-05
5	2.18231019357091E-05
5.15	2.18231019357091E-05
5.3	2.18231019357091E-05
5.45	2.18231019357091E-05
6	2.18231019357091E-05
6.15	2.18231019357091E-05
6.3	2.18231019357091E-05
6.45	2.18231019357091E-05
7	2.18231019357091E-05
7.15	2.18231019357091E-05
7.3	2.18231019357091E-05
7.45	2.18231019357091E-05
8	2.18231019357091E-05
8.15	2.18231019357091E-05
8.3	2.18231019357091E-05
8.45	2.18231019357091E-05
9	2.18231019357091E-05
9.15	2.18231019357091E-05
9.3	2.18231019357091E-05
9.45	2.18231019357091E-05
10	2.18231019357091E-05
10.15	2.18231019357091E-05
10.3	2.18231019357091E-05
10.45	2.18231019357091E-05
11	2.18231019357091E-05
11.15	2.18231019357091E-05
11.3	2.18231019357091E-05
11.45	2.18231019357091E-05
12	2.18231019357091E-05
12.15	0.0611265085219213
12.3	0.00875106387621936
12.45	0.0196626148440739
13	0.0283918556183576
13.15	0.0152979944569321
13.3	2.18231019357091E-05
13.45	2.18231019357091E-05
14	2.18231019357091E-05
14.15	0.00220413329550662
14.3	0.0152979944569321
14.45	0.00438644348907754
15	0.0327564760054994
15.15	0.00438644348907754
15.3	2.18231019357091E-05
15.45	0.0371210963926413
16	2.18231019357091E-05
16.15	0.0109333740697903
16.3	2.18231019357091E-05
16.45	0.0196626148440739
17	0.0371210963926413
17.15	0.0109333740697903
17.3	0.00438644348907754
17.45	0.00220413329550662
18	0.00875106387621936
18.15	0.0611265085219213
18.3	0.0327564760054994
18.45	0.0262095454247867
19	0.0131156842633612
19.15	2.18231019357091E-05
19.3	2.18231019357091E-05
19.45	2.18231019357091E-05
20	2.18231019357091E-05
20.15	2.18231019357091E-05
20.3	2.18231019357091E-05
20.45	2.18231019357091E-05
21	2.18231019357091E-05
21.15	2.18231019357091E-05
21.3	2.18231019357091E-05
21.45	2.18231019357091E-05
22	2.18231019357091E-05
22.15	2.18231019357091E-05
22.3	2.18231019357091E-05
22.45	2.18231019357091E-05
23	2.18231019357091E-05
23.15	2.18231019357091E-05
23.3	2.18231019357091E-05
23.45	2.18231019357091E-05

Linear Interpolation for the selected Cybercrime Topics-Words 0 for the C:\Users\MeiTantei\Documents\Thesis & Papers\Master\Program\Models\Master's Thesis Program\Text Corpus\Index\#FuckMeInFrontOfEveryone.docwords.txt
 document
0	love	0.00025019941636651
1	lovei	0.00025019941636651
2	lovingg	0.00025019941636651
3	luuv	2.47722194422287E-06
4	luuvv	2.47722194422287E-06
5	luv	0.00025019941636651
6	luvd	2.47722194422287E-06
7	luve	2.47722194422287E-06
8	luver	0.00025019941636651
9	luvi	2.47722194422287E-06
10	luvin	0.00025019941636651
11	luvu	2.47722194422287E-06
12	girl	0.00025019941636651
13	babai	2.47722194422287E-06
14	babbi	2.47722194422287E-06
15	babe	0.00025019941636651
16	babez	2.47722194422287E-06
17	babhi	2.47722194422287E-06
18	babi	0.00025019941636651
19	babygirl	2.47722194422287E-06
20	babygurl	2.47722194422287E-06
21	babyh	2.47722194422287E-06
22	babyi	0.00025019941636651
23	sweet	0.00025019941636651
24	sweeti	0.00025019941636651
25	sex	0.00025019941636651
26	sexal	2.47722194422287E-06
27	sexatari	2.47722194422287E-06
28	sexaul	2.47722194422287E-06
29	sexaulli	2.47722194422287E-06
30	sexc	2.47722194422287E-06
31	sexel	0.00025019941636651
32	sexi	0.00025019941636651
33	sexier	0.00025019941636651
34	sexiest	2.47722194422287E-06
35	sexin	2.47722194422287E-06
36	sexist	2.47722194422287E-06
37	sexnet	0.00025019941636651
38	sexor	2.47722194422287E-06
39	sext	2.47722194422287E-06
40	sextiest	2.47722194422287E-06
41	sextoi	2.47722194422287E-06
42	sexual	0.00025019941636651
43	sexuali	2.47722194422287E-06
44	sexula	2.47722194422287E-06
45	sexx	2.47722194422287E-06
46	sexxi	0.00025019941636651
47	sexxier	2.47722194422287E-06
48	sexxual	2.47722194422287E-06
49	sexxyi	2.47722194422287E-06
50	sexyest	2.47722194422287E-06
51	sexyi	2.47722194422287E-06
52	sexykyli	2.47722194422287E-06
53	sexysmart	2.47722194422287E-06
54	sexyu	2.47722194422287E-06
55	suck	0.00025019941636651
56	suckabl	0.00025019941636651
57	suckd	2.47722194422287E-06
58	sucker	0.00025019941636651
59	suckess	2.47722194422287E-06
60	sucki	2.47722194422287E-06
61	suckign	2.47722194422287E-06
62	suckin	0.00025019941636651
63	suckki	2.47722194422287E-06
64	suckl	0.00025019941636651
65	suckm	2.47722194422287E-06
66	suckmi	2.47722194422287E-06
67	suckn	2.47722194422287E-06
68	suckoff	2.47722194422287E-06
69	suckz	2.47722194422287E-06
70	sucsk	2.47722194422287E-06
71	kise	2.47722194422287E-06
72	kiser	0.00025019941636651
73	kisin	2.47722194422287E-06
74	kisisng	2.47722194422287E-06
75	kisnapp	2.47722194422287E-06
76	kiss	0.00025019941636651
77	kissabl	2.47722194422287E-06
78	kissd	0.00025019941636651
79	kissdr	2.47722194422287E-06
80	kisser	0.00025019941636651
81	kissess	2.47722194422287E-06
82	kissi	2.47722194422287E-06
83	kissibl	2.47722194422287E-06
84	kissin	0.00025019941636651
85	kissm	2.47722194422287E-06
86	kissn	2.47722194422287E-06
87	kissu	2.47722194422287E-06
88	kissyfac	2.47722194422287E-06
89	kissyouslowli	2.47722194422287E-06
90	fck	2.47722194422287E-06
91	fuck	0.00025019941636651
92	fuckin	0.00025019941636651
93	fukin	2.47722194422287E-06
94	fukker	0.00025019941636651
95	fukkin	2.47722194422287E-06
96	fukn	2.47722194422287E-06
97	woofuckinhoo	0.00025019941636651
98	watch	0.00025019941636651
99	watcha	0.00025019941636651
100	watchin	0.00025019941636651
101	pee	0.00025019941636651
102	peni	0.00025019941636651
103	penis	2.47722194422287E-06
104	peniss	2.47722194422287E-06
105	penn	2.47722194422287E-06
106	pennei	2.47722194422287E-06
107	penni	0.00025019941636651
108	porn	0.00025019941636651
109	cum	0.00025019941636651
110	pretti	0.00025019941636651
111	cam	0.00025019941636651
112	camara	2.47722194422287E-06
113	camera	0.00025019941636651
114	camrea	2.47722194422287E-06
115	pusi	2.47722194422287E-06
116	puss	2.47722194422287E-06
117	pussai	2.47722194422287E-06
118	pussei	2.47722194422287E-06
119	pussi	0.00025019941636651
120	nak	2.47722194422287E-06
121	nakd	0.00025019941636651
122	nake	0.00025019941636651
123	naked	2.47722194422287E-06
124	nakedtouch	2.47722194422287E-06
125	nakei	2.47722194422287E-06
126	nakerd	2.47722194422287E-06
127	naket	2.47722194422287E-06
128	naki	2.47722194422287E-06
129	nakid	0.00025019941636651
130	nakki	2.47722194422287E-06
131	nk	2.47722194422287E-06
132	nkd	0.00025019941636651
133	nked	2.47722194422287E-06
134	nakkid	2.47722194422287E-06
135	lick	0.00025019941636651
136	licker	2.47722194422287E-06
137	lickig	2.47722194422287E-06
138	lickin	2.47722194422287E-06
139	licknig	2.47722194422287E-06
140	lickyou	2.47722194422287E-06
141	cocck	2.47722194422287E-06
142	cock	0.00025019941636651
143	cocksuck	2.47722194422287E-06
144	ass	0.00025019941636651
145	bodi	0.00025019941636651
146	bodyrock	0.00025019941636651
147	skirt	0.00025019941636651
148	squirt	0.00025019941636651
149	bf	0.00025019941636651
150	boyfreind	2.47722194422287E-06
151	boyfridn	2.47722194422287E-06
152	boyfrien	2.47722194422287E-06
153	boyfriend	2.47722194422287E-06
154	boyfrind	2.47722194422287E-06
155	whatcha	0.00025019941636651
156	beauitfuli	2.47722194422287E-06
157	beauiti	2.47722194422287E-06
158	beauti	0.00025019941636651
159	beautifu	2.47722194422287E-06
160	beautiful	0.00025019941636651
161	beautifulyoung	2.47722194422287E-06
162	dick	0.00025019941636651
163	gf	0.00025019941636651
164	girlfriend	0.00025019941636651
165	grlfriend	2.47722194422287E-06
166	vagina	0.00025019941636651
167	nude	0.00025019941636651
168	nudist	2.47722194422287E-06
169	wet	0.00025019941636651
170	butt	0.00025019941636651

Active time for this document :
0	2.34124596427727E-06
0.15	2.34124596427727E-06
0.3	2.34124596427727E-06
0.45	2.34124596427727E-06
1	2.34124596427727E-06
1.15	2.34124596427727E-06
1.3	2.34124596427727E-06
1.45	2.34124596427727E-06
2	2.34124596427727E-06
2.15	2.34124596427727E-06
2.3	2.34124596427727E-06
2.45	2.34124596427727E-06
3	2.34124596427727E-06
3.15	2.34124596427727E-06
3.3	2.34124596427727E-06
3.45	2.34124596427727E-06
4	2.34124596427727E-06
4.15	2.34124596427727E-06
4.3	2.34124596427727E-06
4.45	2.34124596427727E-06
5	2.34124596427727E-06
5.15	2.34124596427727E-06
5.3	2.34124596427727E-06
5.45	2.34124596427727E-06
6	2.34124596427727E-06
6.15	2.34124596427727E-06
6.3	2.34124596427727E-06
6.45	2.34124596427727E-06
7	2.34124596427727E-06
7.15	2.34124596427727E-06
7.3	2.34124596427727E-06
7.45	2.34124596427727E-06
8	2.34124596427727E-06
8.15	2.34124596427727E-06
8.3	2.34124596427727E-06
8.45	2.34124596427727E-06
9	2.34124596427727E-06
9.15	2.34124596427727E-06
9.3	2.34124596427727E-06
9.45	2.34124596427727E-06
10	2.34124596427727E-06
10.15	2.34124596427727E-06
10.3	2.34124596427727E-06
10.45	2.34124596427727E-06
11	2.34124596427727E-06
11.15	2.34124596427727E-06
11.3	2.34124596427727E-06
11.45	2.34124596427727E-06
12	0.0110061972780674
12.15	0.0257560468530142
12.3	0.0309067879744242
12.45	0.0735174645242705
13	0.0552557460029078
13.15	0.0517438770564919
13.3	0.0423788931993829
13.45	0.0269266698351529
14	0.0484661327065038
14.15	0.0320774109565629
14.3	0.0374622766744006
14.45	0.0613429855100287
15	0.028565542010147
15.15	0.0362916536922619
15.3	0.0416765194100997
15.45	0.0313750371672797
16	0.033716283131557
16.15	0.0606406117207456
16.3	0.0309067879744242
16.45	0.0421447686029551
17	0.0320774109565629
17.15	0.0196688073458933
17.3	0.0170934367851883
17.45	0.0149863154173388
18	0.0112403218744952
18.15	0.0088990759102179
18.3	0.00187533801738609
18.45	0.00866495131379017
19	0.0196688073458933
19.15	0.005387206963802
19.3	2.34124596427727E-06
19.45	2.34124596427727E-06
20	2.34124596427727E-06
20.15	2.34124596427727E-06
20.3	2.34124596427727E-06
20.45	2.34124596427727E-06
21	2.34124596427727E-06
21.15	2.34124596427727E-06
21.3	2.34124596427727E-06
21.45	2.34124596427727E-06
22	2.34124596427727E-06
22.15	2.34124596427727E-06
22.3	2.34124596427727E-06
22.45	2.34124596427727E-06
23	2.34124596427727E-06
23.15	2.34124596427727E-06
23.3	2.34124596427727E-06
23.45	2.34124596427727E-06

Linear Interpolation for the selected Cybercrime Topics-Words 0 for the C:\Users\MeiTantei\Documents\Thesis & Papers\Master\Program\Models\Master's Thesis Program\Text Corpus\Index\#fw.docwords.txt
 document
0	love	0.000620282627787433
1	lovei	0.000620282627787433
2	lovingg	0.000620282627787433
3	luuv	6.14141215631122E-06
4	luuvv	6.14141215631122E-06
5	luv	6.14141215631122E-06
6	luvd	6.14141215631122E-06
7	luve	6.14141215631122E-06
8	luver	6.14141215631122E-06
9	luvi	6.14141215631122E-06
10	luvin	6.14141215631122E-06
11	luvu	6.14141215631122E-06
12	girl	0.000620282627787433
13	babai	6.14141215631122E-06
14	babbi	6.14141215631122E-06
15	babe	0.000620282627787433
16	babez	6.14141215631122E-06
17	babhi	6.14141215631122E-06
18	babi	0.000620282627787433
19	babygirl	6.14141215631122E-06
20	babygurl	6.14141215631122E-06
21	babyh	6.14141215631122E-06
22	babyi	6.14141215631122E-06
23	sweet	6.14141215631122E-06
24	sweeti	6.14141215631122E-06
25	sex	0.000620282627787433
26	sexal	6.14141215631122E-06
27	sexatari	6.14141215631122E-06
28	sexaul	6.14141215631122E-06
29	sexaulli	6.14141215631122E-06
30	sexc	6.14141215631122E-06
31	sexel	0.000620282627787433
32	sexi	6.14141215631122E-06
33	sexier	6.14141215631122E-06
34	sexiest	6.14141215631122E-06
35	sexin	6.14141215631122E-06
36	sexist	6.14141215631122E-06
37	sexnet	0.000620282627787433
38	sexor	6.14141215631122E-06
39	sext	6.14141215631122E-06
40	sextiest	6.14141215631122E-06
41	sextoi	6.14141215631122E-06
42	sexual	6.14141215631122E-06
43	sexuali	6.14141215631122E-06
44	sexula	6.14141215631122E-06
45	sexx	6.14141215631122E-06
46	sexxi	0.000620282627787433
47	sexxier	6.14141215631122E-06
48	sexxual	6.14141215631122E-06
49	sexxyi	6.14141215631122E-06
50	sexyest	6.14141215631122E-06
51	sexyi	6.14141215631122E-06
52	sexykyli	6.14141215631122E-06
53	sexysmart	6.14141215631122E-06
54	sexyu	6.14141215631122E-06
55	suck	0.000620282627787433
56	suckabl	0.000620282627787433
57	suckd	6.14141215631122E-06
58	sucker	0.000620282627787433
59	suckess	6.14141215631122E-06
60	sucki	6.14141215631122E-06
61	suckign	6.14141215631122E-06
62	suckin	6.14141215631122E-06
63	suckki	6.14141215631122E-06
64	suckl	0.000620282627787433
65	suckm	6.14141215631122E-06
66	suckmi	6.14141215631122E-06
67	suckn	6.14141215631122E-06
68	suckoff	6.14141215631122E-06
69	suckz	6.14141215631122E-06
70	sucsk	6.14141215631122E-06
71	kise	6.14141215631122E-06
72	kiser	6.14141215631122E-06
73	kisin	6.14141215631122E-06
74	kisisng	6.14141215631122E-06
75	kisnapp	6.14141215631122E-06
76	kiss	0.000620282627787433
77	kissabl	6.14141215631122E-06
78	kissd	6.14141215631122E-06
79	kissdr	6.14141215631122E-06
80	kisser	6.14141215631122E-06
81	kissess	6.14141215631122E-06
82	kissi	6.14141215631122E-06
83	kissibl	6.14141215631122E-06
84	kissin	6.14141215631122E-06
85	kissm	6.14141215631122E-06
86	kissn	6.14141215631122E-06
87	kissu	6.14141215631122E-06
88	kissyfac	6.14141215631122E-06
89	kissyouslowli	6.14141215631122E-06
90	fck	6.14141215631122E-06
91	fuck	0.000620282627787433
92	fuckin	0.000620282627787433
93	fukin	6.14141215631122E-06
94	fukker	0.000620282627787433
95	fukkin	6.14141215631122E-06
96	fukn	6.14141215631122E-06
97	woofuckinhoo	0.000620282627787433
98	watch	0.000620282627787433
99	watcha	6.14141215631122E-06
100	watchin	6.14141215631122E-06
101	pee	6.14141215631122E-06
102	peni	6.14141215631122E-06
103	penis	6.14141215631122E-06
104	peniss	6.14141215631122E-06
105	penn	6.14141215631122E-06
106	pennei	6.14141215631122E-06
107	penni	6.14141215631122E-06
108	porn	6.14141215631122E-06
109	cum	0.000620282627787433
110	pretti	0.000620282627787433
111	cam	0.000620282627787433
112	camara	6.14141215631122E-06
113	camera	6.14141215631122E-06
114	camrea	6.14141215631122E-06
115	pusi	6.14141215631122E-06
116	puss	6.14141215631122E-06
117	pussai	6.14141215631122E-06
118	pussei	6.14141215631122E-06
119	pussi	0.000620282627787433
120	nak	6.14141215631122E-06
121	nakd	6.14141215631122E-06
122	nake	6.14141215631122E-06
123	naked	6.14141215631122E-06
124	nakedtouch	6.14141215631122E-06
125	nakei	6.14141215631122E-06
126	nakerd	6.14141215631122E-06
127	naket	6.14141215631122E-06
128	naki	6.14141215631122E-06
129	nakid	6.14141215631122E-06
130	nakki	6.14141215631122E-06
131	nk	6.14141215631122E-06
132	nkd	6.14141215631122E-06
133	nked	6.14141215631122E-06
134	nakkid	6.14141215631122E-06
135	lick	0.000620282627787433
136	licker	6.14141215631122E-06
137	lickig	6.14141215631122E-06
138	lickin	6.14141215631122E-06
139	licknig	6.14141215631122E-06
140	lickyou	6.14141215631122E-06
141	cocck	6.14141215631122E-06
142	cock	0.000620282627787433
143	cocksuck	6.14141215631122E-06
144	ass	0.000620282627787433
145	bodi	6.14141215631122E-06
146	bodyrock	0.000620282627787433
147	skirt	6.14141215631122E-06
148	squirt	6.14141215631122E-06
149	bf	6.14141215631122E-06
150	boyfreind	6.14141215631122E-06
151	boyfridn	6.14141215631122E-06
152	boyfrien	6.14141215631122E-06
153	boyfriend	6.14141215631122E-06
154	boyfrind	6.14141215631122E-06
155	whatcha	6.14141215631122E-06
156	beauitfuli	6.14141215631122E-06
157	beauiti	6.14141215631122E-06
158	beauti	6.14141215631122E-06
159	beautifu	6.14141215631122E-06
160	beautiful	6.14141215631122E-06
161	beautifulyoung	6.14141215631122E-06
162	dick	0.000620282627787433
163	gf	6.14141215631122E-06
164	girlfriend	6.14141215631122E-06
165	grlfriend	6.14141215631122E-06
166	vagina	0.000620282627787433
167	nude	6.14141215631122E-06
168	nudist	6.14141215631122E-06
169	wet	0.000620282627787433
170	butt	0.000620282627787433

Active time for this document :
0	5.34693593836052E-06
0.15	5.34693593836052E-06
0.3	5.34693593836052E-06
0.45	5.34693593836052E-06
1	5.34693593836052E-06
1.15	5.34693593836052E-06
1.3	5.34693593836052E-06
1.45	5.34693593836052E-06
2	5.34693593836052E-06
2.15	5.34693593836052E-06
2.3	5.34693593836052E-06
2.45	5.34693593836052E-06
3	5.34693593836052E-06
3.15	5.34693593836052E-06
3.3	5.34693593836052E-06
3.45	5.34693593836052E-06
4	5.34693593836052E-06
4.15	5.34693593836052E-06
4.3	5.34693593836052E-06
4.45	5.34693593836052E-06
5	5.34693593836052E-06
5.15	5.34693593836052E-06
5.3	5.34693593836052E-06
5.45	5.34693593836052E-06
6	5.34693593836052E-06
6.15	5.34693593836052E-06
6.3	5.34693593836052E-06
6.45	5.34693593836052E-06
7	5.34693593836052E-06
7.15	5.34693593836052E-06
7.3	5.34693593836052E-06
7.45	5.34693593836052E-06
8	5.34693593836052E-06
8.15	5.34693593836052E-06
8.3	5.34693593836052E-06
8.45	5.34693593836052E-06
9	5.34693593836052E-06
9.15	5.34693593836052E-06
9.3	5.34693593836052E-06
9.45	5.34693593836052E-06
10	5.34693593836052E-06
10.15	5.34693593836052E-06
10.3	5.34693593836052E-06
10.45	5.34693593836052E-06
11	5.34693593836052E-06
11.15	5.34693593836052E-06
11.3	5.34693593836052E-06
11.45	5.34693593836052E-06
12	5.34693593836052E-06
12.15	5.34693593836052E-06
12.3	5.34693593836052E-06
12.45	5.34693593836052E-06
13	5.34693593836052E-06
13.15	5.34693593836052E-06
13.3	5.34693593836052E-06
13.45	5.34693593836052E-06
14	5.34693593836052E-06
14.15	5.34693593836052E-06
14.3	0.00802575084347914
14.45	0.068446126946953
15	0.057217561476396
15.15	0.0770012244483299
15.3	0.0288788010030852
15.45	0.037433898504462
16	0.0219277842832165
16.15	0.047058383193511
16.3	0.0855563219497067
16.45	0.0647032717901007
17	0.0748624500729857
17.15	0.118172631173706
17.3	0.0823481603866904
17.45	0.0101645252188234
18	0.0213930906893804
18.15	0.036899204910626
18.3	0.000540040529774413
18.45	0.0262053330339049
19	5.34693593836052E-06
19.15	5.34693593836052E-06
19.3	5.34693593836052E-06
19.45	5.34693593836052E-06
20	5.34693593836052E-06
20.15	5.34693593836052E-06
20.3	5.34693593836052E-06
20.45	5.34693593836052E-06
21	5.34693593836052E-06
21.15	5.34693593836052E-06
21.3	5.34693593836052E-06
21.45	5.34693593836052E-06
22	5.34693593836052E-06
22.15	5.34693593836052E-06
22.3	5.34693593836052E-06
22.45	5.34693593836052E-06
23	5.34693593836052E-06
23.15	5.34693593836052E-06
23.3	5.34693593836052E-06
23.45	5.34693593836052E-06

Linear Interpolation for the selected Cybercrime Topics-Words 0 for the C:\Users\MeiTantei\Documents\Thesis & Papers\Master\Program\Models\Master's Thesis Program\Text Corpus\Index\0.docwords.txt
 document
0	love	0.000316273360388797
1	lovei	0.000316273360388797
2	lovingg	0.000316273360388797
3	luuv	3.13141940979007E-06
4	luuvv	3.13141940979007E-06
5	luv	0.000316273360388797
6	luvd	3.13141940979007E-06
7	luve	3.13141940979007E-06
8	luver	3.13141940979007E-06
9	luvi	3.13141940979007E-06
10	luvin	3.13141940979007E-06
11	luvu	3.13141940979007E-06
12	girl	0.000316273360388797
13	babai	3.13141940979007E-06
14	babbi	3.13141940979007E-06
15	babe	0.000316273360388797
16	babez	3.13141940979007E-06
17	babhi	3.13141940979007E-06
18	babi	0.000316273360388797
19	babygirl	3.13141940979007E-06
20	babygurl	3.13141940979007E-06
21	babyh	3.13141940979007E-06
22	babyi	3.13141940979007E-06
23	sweet	0.000316273360388797
24	sweeti	0.000316273360388797
25	sex	0.000316273360388797
26	sexal	3.13141940979007E-06
27	sexatari	3.13141940979007E-06
28	sexaul	3.13141940979007E-06
29	sexaulli	3.13141940979007E-06
30	sexc	3.13141940979007E-06
31	sexel	0.000316273360388797
32	sexi	0.000316273360388797
33	sexier	0.000316273360388797
34	sexiest	3.13141940979007E-06
35	sexin	3.13141940979007E-06
36	sexist	3.13141940979007E-06
37	sexnet	0.000316273360388797
38	sexor	3.13141940979007E-06
39	sext	3.13141940979007E-06
40	sextiest	3.13141940979007E-06
41	sextoi	3.13141940979007E-06
42	sexual	0.000316273360388797
43	sexuali	3.13141940979007E-06
44	sexula	3.13141940979007E-06
45	sexx	3.13141940979007E-06
46	sexxi	0.000316273360388797
47	sexxier	3.13141940979007E-06
